,Zip Code,Offense
1885,64108.0,650
1886,64106.0,2601
1887,64106.0,1849
1888,64153.0,702
1889,64102.0,640
1890,64111.0,802
1891,64137.0,650
1892,64128.0,802
1893,64106.0,640
1895,64130.0,702
1896,64131.0,802
1897,64128.0,501
1898,64128.0,801
1900,64123.0,702
1901,64106.0,2655
1902,64118.0,2001
1903,64126.0,799
1904,64123.0,1120
1905,64133.0,702
1906,64161.0,801
1907,64127.0,831
1909,64111.0,690
1910,64134.0,401
1911,64114.0,630
1912,64124.0,801
1914,64128.0,802
1915,64154.0,650
1916,64118.0,2661
1919,64127.0,502
1920,64110.0,1401
1921,64124.0,702
1923,64124.0,401
1924,64116.0,2040
1925,64123.0,2655
1927,64124.0,501
1928,64101.0,650
1929,64124.0,690
1930,64130.0,2100
1932,64125.0,501
1933,64108.0,401
1934,64124.0,670
1935,64124.0,650
1937,64133.0,630
1938,64136.0,1401
1939,64130.0,201
1940,64106.0,2100
1941,64134.0,802
1942,64132.0,501
1943,64118.0,650
1944,64111.0,640
1945,64114.0,630
1946,64117.0,501
1947,64113.0,2402
1948,64127.0,301
1949,64106.0,2601
1950,64124.0,802
1951,64108.0,2402
1952,64127.0,1401
1953,64144.0,1122
1955,64116.0,1120
1956,64133.0,1201
1957,64111.0,702
1958,64106.0,801
1960,64138.0,801
1961,64152.0,802
1962,64131.0,501
1963,64124.0,840
1964,64123.0,2655
1965,64134.0,702
1966,64108.0,802
1967,64130.0,1849
1968,64106.0,802
1969,64111.0,201
1970,64118.0,801
1971,64134.0,2601
1972,64117.0,1122
1973,64128.0,802
1974,64106.0,401
1975,64105.0,670
1976,64136.0,2655
1977,64153.0,801
1979,64124.0,2601
1980,64105.0,801
1981,64130.0,670
1982,64114.0,501
1983,64105.0,401
1984,64111.0,2655
1985,64109.0,2100
1986,64132.0,501
1987,64118.0,2601
1988,64124.0,401
1989,64111.0,640
1990,64115.0,630
1991,64131.0,690
1992,64129.0,302
1993,64128.0,1401
1995,64130.0,802
1996,64131.0,401
1997,64134.0,1849
1998,64109.0,1401
2000,64118.0,690
2001,64109.0,801
2002,99999.0,690
2003,64109.0,802
2004,64136.0,640
2005,64130.0,670
2006,64134.0,690
2007,64128.0,401
2008,64124.0,2001
2009,64108.0,1401
2010,64110.0,1401
2011,64130.0,402
2012,64123.0,799
2014,64152.0,802
2015,64106.0,1849
2016,64114.0,501
2017,64110.0,702
2018,64112.0,690
2020,64119.0,630
2021,64130.0,2601
2022,64145.0,630
2023,64124.0,302
2024,64114.0,501
2025,64118.0,403
2026,64130.0,802
2028,64116.0,501
2029,64131.0,702
2030,64109.0,690
2031,64129.0,502
2033,64111.0,640
2034,64134.0,1401
2035,64134.0,802
2036,64137.0,302
2037,64119.0,801
2038,64130.0,1401
2039,64130.0,1702
2040,64130.0,403
2041,64134.0,650
2042,64157.0,640
2043,64130.0,501
2045,64127.0,801
2046,64128.0,1401
2047,64117.0,650
2049,64132.0,670
2050,64130.0,1401
2052,64132.0,501
2055,64106.0,2601
2056,64130.0,840
2057,64127.0,670
2058,64112.0,301
2059,64111.0,401
2060,64153.0,1198
2061,64130.0,670
2062,64112.0,801
2063,64109.0,201
2064,64133.0,1002
2065,64157.0,610
2066,64112.0,640
2067,64134.0,501
2068,64106.0,2601
2069,64130.0,1401
2070,64127.0,801
2073,64108.0,690
2074,64131.0,401
2076,64124.0,702
2077,64116.0,650
2078,64131.0,501
2080,64110.0,802
2081,64151.0,1001
2082,64127.0,302
2083,64106.0,670
2084,64134.0,650
2086,64134.0,690
2087,64138.0,702
2088,64123.0,670
2089,64153.0,1188
2090,64134.0,802
2091,64111.0,702
2092,64110.0,640
2093,64134.0,702
2094,64126.0,802
2095,64108.0,690
2096,64123.0,401
2097,64127.0,802
2098,64132.0,1849
2099,64123.0,1849
2100,64151.0,1401
2101,64113.0,650
2103,64130.0,1750
2105,64105.0,2402
2106,64126.0,690
2107,64111.0,1201
2108,64117.0,802
2109,64128.0,302
2110,64123.0,1120
2111,64129.0,702
2112,64127.0,403
2113,64110.0,403
2114,64134.0,402
2115,64128.0,801
2118,64130.0,3074
2119,64145.0,630
2120,64111.0,640
2121,64123.0,801
2123,64138.0,802
2124,64129.0,301
2125,64137.0,501
2126,64112.0,640
2127,64110.0,401
2128,64128.0,302
2129,64132.0,301
2130,64124.0,2601
2131,64110.0,502
2132,64105.0,2402
2133,64124.0,801
2134,64127.0,501
2135,64111.0,650
2137,64145.0,640
2138,64111.0,2655
2139,64130.0,702
2140,64127.0,401
2142,64131.0,403
2143,64111.0,802
2144,64124.0,702
2146,64120.0,702
2147,64124.0,2655
2148,64108.0,801
2149,64154.0,640
2150,64111.0,640
2151,64117.0,690
2153,64111.0,801
2154,64128.0,501
2155,64106.0,1401
2156,64106.0,301
2157,64155.0,802
2158,64129.0,650
2160,64137.0,640
2161,64117.0,702
2162,64134.0,802
2164,64109.0,402
2165,64118.0,799
2166,64109.0,650
2167,64134.0,1198
2168,64133.0,690
2169,64124.0,650
2170,64114.0,403
2171,64133.0,630
2172,64134.0,1002
2174,64124.0,301
2175,64116.0,2100
2177,64130.0,501
2178,64111.0,2402
2179,64124.0,501
2180,64128.0,690
2181,64130.0,840
2182,64130.0,2100
2183,64123.0,501
2184,64127.0,501
2185,64108.0,640
2187,64117.0,1401
2188,64130.0,501
2190,64134.0,650
2191,64128.0,801
2192,64106.0,690
2193,64132.0,801
2195,64128.0,501
2196,64109.0,660
2197,64138.0,501
2198,64123.0,640
2199,64108.0,801
2200,64136.0,1401
2201,64153.0,640
2202,64111.0,650
2203,64130.0,1401
2204,64124.0,210
2205,64127.0,401
2206,64108.0,640
2207,64123.0,501
2209,64106.0,702
2210,64127.0,650
2211,64152.0,802
2212,64133.0,702
2213,64131.0,1401
2215,64106.0,1401
2216,64119.0,640
2219,64130.0,831
2220,64153.0,690
2221,64131.0,702
2222,64118.0,670
2223,64105.0,650
2224,64118.0,702
2225,64127.0,801
2226,64131.0,702
2227,64118.0,2604
2228,64131.0,801
2229,64128.0,501
2230,64126.0,801
2231,64132.0,1401
2232,64130.0,501
2233,64124.0,2041
2234,64130.0,1198
2235,64111.0,801
2236,64118.0,1741
2237,64106.0,1849
2239,64134.0,1001
2240,64151.0,501
2241,64118.0,501
2242,64110.0,702
2243,64137.0,1198
2244,64127.0,640
2245,64113.0,2402
2246,64114.0,702
2247,64127.0,690
2248,64126.0,802
2249,64151.0,1401
2250,64118.0,801
2252,64137.0,501
2254,64133.0,630
2255,64126.0,1849
2256,64110.0,1401
2257,64131.0,702
2258,64117.0,670
2259,64134.0,670
2260,64108.0,501
2261,64101.0,401
2262,64120.0,670
2263,64151.0,670
2264,64153.0,630
2265,64151.0,2665
2266,64123.0,650
2267,64131.0,1122
2268,64111.0,1651
2269,64112.0,640
2270,64123.0,1750
2271,64134.0,630
2272,64131.0,702
2273,64133.0,501
2274,64130.0,302
2275,64138.0,2601
2276,64113.0,501
2277,64117.0,801
2278,64119.0,1198
2279,64128.0,1849
2281,64138.0,2601
2282,64138.0,670
2283,64124.0,640
2284,64130.0,301
2286,64124.0,2655
2287,64118.0,690
2288,64112.0,2001
2289,64114.0,802
2291,64124.0,1849
2292,64131.0,1401
2293,64132.0,802
2294,64118.0,2601
2295,64137.0,831
2296,64111.0,802
2298,64145.0,802
2299,64134.0,802
2300,64110.0,302
2301,64119.0,1401
2303,64132.0,401
2304,64113.0,2402
2305,64116.0,690
2306,64146.0,1401
2307,64106.0,301
2310,64110.0,702
2312,64133.0,1120
2313,64155.0,640
2315,64130.0,2655
2316,64134.0,2601
2317,64131.0,650
2318,64130.0,501
2319,64139.0,690
2321,64109.0,501
2322,64123.0,801
2324,64108.0,640
2327,64130.0,630
2328,64158.0,650
2329,64130.0,802
2330,64111.0,502
2331,64114.0,650
2332,64129.0,1401
2333,64134.0,501
2334,64161.0,2100
2335,64154.0,640
2337,64130.0,640
2338,64127.0,1188
2339,64110.0,702
2340,64105.0,801
2341,64120.0,1401
2342,64114.0,501
2343,64134.0,1401
2344,64128.0,302
2345,64151.0,2664
2346,64123.0,630
2347,64130.0,1850
2349,64128.0,1850
2350,64118.0,1120
2352,64132.0,1401
2353,64119.0,502
2354,64105.0,650
2355,64127.0,401
2356,64113.0,501
2357,64133.0,670
2358,64132.0,1401
2359,64123.0,2604
2362,64130.0,501
2363,64130.0,501
2364,64125.0,650
2365,64124.0,501
2366,64117.0,831
2367,64134.0,702
2368,64133.0,302
2369,64128.0,210
2370,64117.0,1401
2371,64111.0,401
2372,64130.0,501
2373,64138.0,670
2374,64131.0,1850
2375,64127.0,501
2376,64131.0,501
2377,64157.0,690
2379,64131.0,1401
2380,64130.0,802
2381,64152.0,3077
2383,64127.0,401
2384,64133.0,670
2385,64111.0,640
2386,64110.0,2601
2387,64130.0,501
2388,64138.0,1198
2389,64131.0,1849
2390,64105.0,401
2392,64130.0,501
2393,64119.0,501
2394,64124.0,401
2395,64117.0,501
2396,64112.0,802
2398,64129.0,650
2400,64127.0,640
2401,64106.0,801
2402,64129.0,650
2403,64130.0,302
2404,64111.0,801
2405,64111.0,630
2406,64109.0,1850
2407,64127.0,1546
2408,64131.0,403
2409,64130.0,640
2410,64123.0,501
2412,64127.0,702
2413,64111.0,501
2414,64132.0,1849
2415,64130.0,502
2416,64126.0,1702
2417,64111.0,690
2419,64111.0,502
2420,64108.0,2655
2421,64156.0,2601
2422,64132.0,2402
2423,64127.0,670
2424,64137.0,1122
2425,64130.0,1401
2426,64158.0,831
2427,64137.0,702
2428,64114.0,640
2429,64134.0,1401
2432,64138.0,802
2433,64111.0,630
2434,64123.0,401
2436,64138.0,501
2437,64130.0,802
2438,64132.0,501
2440,64152.0,2040
2441,64127.0,2604
2442,64165.0,670
2443,64151.0,1401
2444,64131.0,501
2445,64131.0,501
2446,64110.0,702
2447,64126.0,690
2450,64130.0,501
2452,64131.0,402
2453,64145.0,502
2454,64114.0,2402
2455,64132.0,801
2456,64130.0,403
2457,64114.0,650
2458,64110.0,302
2459,64130.0,650
2461,64133.0,1849
2462,64134.0,802
2463,64126.0,302
2465,64114.0,801
2466,64134.0,801
2467,64117.0,501
2468,64134.0,702
2470,64131.0,2040
2471,64130.0,501
2472,64128.0,840
2473,64112.0,640
2474,64130.0,802
2475,64156.0,2201
2476,64130.0,702
2477,64123.0,1401
2479,64127.0,802
2480,64111.0,2655
2481,64109.0,2655
2483,64131.0,801
2485,64123.0,2655
2486,64109.0,2601
2487,64124.0,1401
2488,64111.0,1401
2489,64110.0,1701
2491,64110.0,1120
2492,64129.0,670
2493,64157.0,401
2495,64120.0,640
2497,64130.0,1401
2498,64129.0,702
2499,64109.0,670
2500,64133.0,501
2501,64110.0,640
2502,64114.0,801
2503,64127.0,640
2504,64109.0,2655
2505,64151.0,1050
2506,64117.0,502
2507,64105.0,2655
2508,64117.0,650
2509,64129.0,401
2510,64111.0,302
2513,64130.0,403
2514,64127.0,401
2515,64119.0,2601
2516,64117.0,501
2517,64130.0,501
2518,64106.0,1850
2519,64130.0,690
2520,64128.0,401
2521,64111.0,401
2522,64130.0,302
2523,64106.0,801
2524,64126.0,801
2525,64109.0,1850
2526,64111.0,702
2527,54152.0,670
2528,64155.0,640
2529,64130.0,2402
2530,64126.0,640
2531,64111.0,640
2532,64123.0,1401
2534,64110.0,670
2537,64116.0,302
2538,64133.0,501
2539,64131.0,690
2540,64131.0,403
2541,64108.0,301
2542,64132.0,802
2543,64145.0,3020
2544,64134.0,801
2546,64108.0,650
2547,64118.0,690
2548,64136.0,502
2549,64126.0,901
2550,64123.0,501
2551,64123.0,831
2552,64130.0,2040
2553,64108.0,1401
2554,64127.0,501
2555,64110.0,301
2556,64117.0,1401
2557,64132.0,501
2558,64114.0,1401
2559,64113.0,501
2560,64131.0,2601
2564,64134.0,201
2565,64106.0,650
2566,64108.0,1401
2567,64130.0,702
2568,64130.0,840
2570,64131.0,801
2571,64134.0,1742
2572,64112.0,640
2573,64133.0,802
2576,64134.0,702
2578,64105.0,801
2580,64114.0,301
2581,64134.0,801
2582,64102.0,2601
2584,64124.0,1401
2585,64138.0,403
2586,64156.0,1401
2588,64105.0,301
2589,64130.0,670
2590,64111.0,1849
2591,64106.0,801
2592,64124.0,2601
2595,64117.0,501
2596,64132.0,1401
2597,64153.0,690
2598,64127.0,901
2599,64129.0,802
2600,64130.0,1401
2601,64110.0,2604
2603,64137.0,802
2604,64132.0,1849
2605,64108.0,630
2606,64137.0,1401
2607,64106.0,802
2608,64126.0,1850
2609,64119.0,302
2610,64131.0,831
2611,64106.0,302
2613,64110.0,630
2614,64134.0,1401
2615,64116.0,403
2616,64133.0,501
2617,64116.0,501
2618,64119.0,1401
2619,64130.0,702
2620,64155.0,1401
2621,64128.0,802
2622,64133.0,501
2623,64119.0,831
2625,64130.0,802
2626,64111.0,650
2628,64132.0,501
2630,64129.0,801
2631,64124.0,650
2632,64128.0,302
2633,64130.0,702
2635,64134.0,801
2636,64128.0,1546
2637,64151.0,690
2638,64111.0,802
2639,64130.0,1401
2640,64127.0,702
2641,64130.0,690
2642,64118.0,201
2643,64130.0,702
2644,64145.0,501
2645,64128.0,702
2646,64105.0,650
2647,64130.0,831
2648,64106.0,2601
2649,64108.0,501
2651,64110.0,802
2652,64151.0,2601
2653,64119.0,690
2654,64118.0,831
2655,64137.0,690
2656,64110.0,502
2657,64131.0,702
2658,64124.0,901
2659,64126.0,301
2660,64134.0,401
2661,64118.0,2655
2662,64130.0,802
2663,64130.0,302
2664,64130.0,501
2665,64127.0,2655
2666,64141.0,1401
2667,64133.0,501
2669,64133.0,640
2670,64127.0,802
2671,64130.0,630
2672,64109.0,640
2674,64106.0,650
2675,64102.0,702
2676,64134.0,501
2677,64109.0,640
2678,64106.0,702
2679,64128.0,2661
2680,64124.0,801
2681,64134.0,690
2683,64109.0,1401
2684,64151.0,1120
2685,64108.0,1701
2686,64161.0,802
2688,64106.0,702
2689,64110.0,1850
2692,64114.0,680
2693,64106.0,650
2694,64138.0,210
2695,64124.0,501
2696,64109.0,1750
2697,64134.0,501
2698,64155.0,801
2699,64111.0,401
2700,64119.0,702
2701,64138.0,2601
2702,64137.0,302
2704,64152.0,2601
2705,64116.0,670
2706,64134.0,831
2708,64108.0,501
2709,64156.0,690
2710,64134.0,702
2711,64152.0,1002
2712,64134.0,640
2713,64138.0,640
2715,64151.0,670
2716,64131.0,690
2717,64126.0,1198
2718,64132.0,302
2719,64124.0,1849
2720,64128.0,401
2721,64128.0,1352
2722,64127.0,650
2723,64134.0,702
2724,64138.0,670
2725,64111.0,2001
2726,64116.0,670
2727,64132.0,501
2728,64114.0,670
2729,64133.0,2655
2730,64120.0,650
2731,64138.0,1198
2732,64137.0,1401
2733,64105.0,302
2734,64127.0,702
2736,64127.0,301
2738,64128.0,2601
2739,64133.0,630
2740,64157.0,640
2741,64132.0,702
2742,64145.0,1850
2743,64121.0,501
2744,64156.0,501
2745,64124.0,690
2746,64130.0,1401
2747,64123.0,401
2748,64133.0,670
2749,64128.0,401
2750,64132.0,831
2751,64118.0,630
2752,64119.0,640
2753,64111.0,650
2754,64124.0,702
2755,64123.0,1849
2756,64110.0,801
2757,64109.0,1188
2758,64127.0,1401
2761,64153.0,1120
2762,64130.0,702
2763,64127.0,801
2764,64114.0,1401
2765,64106.0,640
2766,64019.0,690
2767,64130.0,702
2768,64131.0,802
2769,64106.0,501
2770,64128.0,702
2771,64124.0,501
2772,64114.0,1188
2773,64134.0,670
2774,64157.0,502
2775,64130.0,650
2777,64134.0,802
2779,64116.0,501
2780,64117.0,650
2781,64134.0,501
2782,64141.0,501
2783,64127.0,1120
2785,64110.0,2001
2786,64138.0,2601
2787,64114.0,1002
2788,64157.0,630
2789,64155.0,1401
2790,64108.0,2201
2791,64109.0,401
2792,64124.0,302
2793,64133.0,901
2794,64106.0,2601
2795,64106.0,1546
2796,64112.0,801
2797,64123.0,1850
2798,64129.0,831
2800,64127.0,302
2801,64138.0,401
2802,64109.0,1122
2805,64127.0,640
2806,64128.0,401
2807,64137.0,1401
2808,64134.0,1401
2809,64117.0,640
2810,64137.0,702
2811,64111.0,640
2813,64117.0,802
2814,64130.0,630
2816,64130.0,501
2817,64108.0,2201
2818,64130.0,802
2819,64132.0,302
2820,64106.0,2601
2821,64106.0,650
2822,64114.0,1401
2823,64114.0,2601
2824,64111.0,201
2825,64132.0,302
2826,64128.0,801
2827,64111.0,802
2828,64127.0,501
2829,64118.0,650
2830,64109.0,802
2831,64111.0,640
2832,64134.0,1188
2833,64106.0,1401
2835,64131.0,301
2837,64111.0,501
2839,64108.0,1401
2840,64137.0,2601
2841,64105.0,690
2842,64101.0,702
2843,64123.0,1401
2844,64128.0,650
2845,64138.0,302
2846,64128.0,2001
2847,64111.0,301
2848,64127.0,1401
2849,64149.0,690
2850,64127.0,501
2852,64131.0,401
2855,64133.0,640
2857,64111.0,640
2859,64124.0,1750
2860,64105.0,1122
2861,64111.0,1401
2862,64117.0,702
2863,64130.0,630
2864,64106.0,702
2865,64146.0,640
2868,64106.0,301
2869,64132.0,1198
2870,64124.0,840
2871,64131.0,702
2872,64134.0,670
2873,64116.0,640
2874,64153.0,702
2875,64131.0,702
2876,64123.0,1401
2877,64130.0,1401
2878,64111.0,630
2879,64130.0,630
2880,64124.0,802
2881,64161.0,690
2882,64111.0,2601
2883,64113.0,2402
2884,64109.0,2601
2885,64153.0,670
2886,64123.0,2601
2887,64112.0,630
2889,64114.0,650
2890,64154.0,1120
2891,64155.0,1401
2892,64127.0,501
2894,64118.0,670
2895,64133.0,630
2896,64132.0,401
2897,64118.0,650
2899,64133.0,1120
2900,64111.0,2601
2901,64128.0,302
2904,64130.0,403
2907,64109.0,1401
2908,64129.0,802
2909,64127.0,1352
2910,64138.0,640
2911,64157.0,802
2912,64127.0,801
2913,64110.0,801
2915,64127.0,801
2916,99999.0,1188
2917,64114.0,702
2918,64130.0,1401
2919,64130.0,301
2922,64152.0,1001
2923,64111.0,2601
2924,64124.0,702
2925,64111.0,802
2926,64129.0,1198
2927,64132.0,802
2928,64123.0,1401
2929,64131.0,302
2930,64138.0,802
2931,64118.0,620
2932,64155.0,1198
2933,64110.0,401
2934,64133.0,640
2935,64154.0,501
2936,64145.0,1001
2938,64105.0,1401
2939,64110.0,702
2940,64111.0,401
2941,64134.0,640
2943,64132.0,702
2944,64109.0,2601
2945,64111.0,802
2948,64117.0,1850
2949,64138.0,702
2950,64161.0,502
2951,64134.0,302
2952,64127.0,702
2954,64113.0,1122
2956,64124.0,670
2957,64117.0,702
2958,64110.0,2655
2959,64111.0,302
2960,64130.0,2402
2961,64114.0,2601
2963,64124.0,501
2964,64157.0,901
2965,64132.0,1201
2966,64114.0,630
2967,64119.0,1401
2968,64126.0,1850
2969,64114.0,501
2970,64130.0,302
2971,64133.0,802
2972,64114.0,802
2973,64124.0,302
2974,64131.0,2403
2975,64130.0,1401
2976,64132.0,670
2977,64118.0,801
2978,64127.0,501
2979,64130.0,2601
2982,64117.0,640
2984,64134.0,401
2985,64119.0,802
2986,64132.0,610
2987,64101.0,502
2988,64111.0,801
2989,64111.0,502
2990,64127.0,1401
2991,64127.0,670
2992,64138.0,802
2994,64111.0,501
2995,64113.0,501
2996,64129.0,1122
2997,64110.0,702
2998,64114.0,670
2999,64127.0,702
3000,64114.0,702
3001,64132.0,401
3002,64129.0,302
3003,64127.0,1546
3005,64116.0,670
3006,64134.0,502
3008,64109.0,802
3009,64132.0,501
3011,64133.0,1120
3012,64127.0,690
3013,64124.0,690
3014,64123.0,1850
3015,64110.0,702
3016,64131.0,802
3017,64139.0,801
3021,64124.0,401
3023,64118.0,1401
3024,64127.0,501
3025,64123.0,401
3026,64127.0,670
3027,64106.0,640
3028,64153.0,670
3029,64109.0,1849
3030,64110.0,302
3031,64110.0,302
3032,64130.0,702
3033,64137.0,501
3034,64131.0,802
3035,64111.0,801
3036,64157.0,802
3038,64127.0,2040
3039,64119.0,690
3041,64108.0,403
3042,64111.0,1401
3043,64119.0,801
3044,64130.0,702
3045,64132.0,802
3046,64125.0,1002
3047,64132.0,802
3048,64109.0,840
3049,64133.0,1850
3050,64127.0,801
3051,64111.0,640
3052,64114.0,501
3054,64133.0,501
3055,64105.0,802
3056,64114.0,802
3057,64124.0,2402
3058,64134.0,302
3059,64132.0,1401
3060,64153.0,702
3061,64111.0,690
3062,64127.0,1401
3063,64134.0,801
3064,64106.0,640
3066,64153.0,802
3067,64119.0,702
3068,64132.0,401
3069,64106.0,801
3071,64131.0,3020
3073,64123.0,2402
3074,64110.0,802
3076,64112.0,640
3077,64134.0,670
3078,64131.0,201
3079,64118.0,1401
3080,64123.0,501
3082,64114.0,2655
3083,64118.0,802
3084,64130.0,650
3086,64127.0,690
3087,64110.0,831
3088,64114.0,640
3089,64111.0,1401
3090,64106.0,2402
3091,64111.0,670
3092,64117.0,640
3093,64125.0,670
3094,64111.0,640
3095,64133.0,1401
3096,64124.0,2601
3097,64118.0,1001
3098,64106.0,802
3099,64114.0,640
3100,64127.0,690
3101,64108.0,1849
3102,64133.0,1401
3103,64130.0,802
3104,64118.0,802
3105,64155.0,690
3106,64128.0,2601
3107,64127.0,690
3108,64152.0,802
3109,64118.0,302
3110,64134.0,501
3111,64157.0,670
3112,64106.0,802
3114,64117.0,1701
3116,64129.0,799
3119,64133.0,630
3121,64152.0,801
3123,64132.0,801
3124,64108.0,2655
3125,64111.0,831
3126,64123.0,690
3127,64124.0,401
3128,64106.0,2601
3129,64128.0,650
3132,64120.0,1849
3133,64130.0,401
3134,64133.0,2655
3135,64153.0,702
3136,64134.0,1401
3137,64130.0,702
3138,64116.0,802
3139,64134.0,1401
3140,64111.0,640
3141,64111.0,302
3142,64128.0,650
3143,64111.0,2402
3144,64130.0,802
3145,64154.0,2100
3146,64138.0,403
3147,64108.0,670
3149,64134.0,802
3150,64110.0,702
3151,64114.0,1001
3152,64110.0,640
3153,64127.0,2601
3154,64111.0,640
3155,64128.0,670
3156,64116.0,1401
3157,64111.0,640
3158,64108.0,501
3159,64161.0,690
3160,64111.0,801
3161,64119.0,2040
3162,64131.0,1188
3163,64130.0,799
3164,64153.0,650
3165,64108.0,640
3167,64131.0,501
3168,64130.0,2601
3169,64130.0,831
3170,64105.0,801
3172,64130.0,901
3173,64134.0,501
3174,64106.0,650
3175,64132.0,702
3176,64111.0,501
3177,64124.0,2601
3178,64114.0,501
3179,64106.0,401
3180,64127.0,1850
3181,64134.0,401
3182,64117.0,2601
3183,64127.0,501
3184,64128.0,2601
3186,64127.0,640
3187,64111.0,1651
3188,64158.0,1002
3189,64108.0,650
3190,64127.0,801
3191,64111.0,801
3192,64128.0,802
3193,64130.0,302
3194,64114.0,1401
3195,64132.0,650
3196,64124.0,501
3197,64151.0,801
3198,64108.0,1001
3199,64128.0,501
3200,64134.0,702
3201,64154.0,630
3202,64125.0,801
3203,64131.0,640
3204,64118.0,301
3205,64145.0,1198
3206,64124.0,690
3209,64128.0,802
3210,64131.0,402
3211,64118.0,2040
3212,64155.0,501
3213,64128.0,2601
3214,64117.0,401
3215,64151.0,670
3216,64133.0,702
3217,64114.0,630
3218,64111.0,660
3219,64155.0,502
3220,64157.0,501
3221,64134.0,501
3222,64131.0,802
3223,64109.0,702
3225,64134.0,501
3226,64124.0,2601
3227,64134.0,802
3228,64130.0,2100
3229,64132.0,501
3231,64130.0,403
3232,64109.0,401
3233,64152.0,1401
3234,64110.0,2402
3235,64133.0,702
3237,64132.0,1849
3239,64133.0,1352
3241,64127.0,802
3242,64111.0,640
3243,64117.0,690
3244,64154.0,502
3245,64111.0,630
3246,64154.0,831
3248,64114.0,640
3249,64161.0,201
3250,64127.0,2601
3251,64127.0,401
3253,64111.0,1401
3254,64124.0,501
3255,64130.0,801
3256,64118.0,802
3257,64137.0,801
3258,64127.0,702
3259,64117.0,1401
3260,64134.0,501
3261,64114.0,1002
3262,64131.0,670
3264,64106.0,801
3265,64132.0,670
3266,64108.0,2655
3267,64137.0,501
3268,64152.0,630
3269,64131.0,501
3270,64111.0,640
3271,64118.0,630
3272,64118.0,801
3273,64114.0,802
3275,64127.0,401
3276,64134.0,1401
3278,64134.0,501
3279,64155.0,501
3281,64117.0,1750
3282,64152.0,201
3283,64123.0,2601
3284,64151.0,2601
3285,64112.0,1401
3286,64117.0,1198
3287,64127.0,401
3288,64110.0,640
3289,64110.0,801
3290,64106.0,3070
3291,64111.0,2040
3293,64127.0,501
3294,64111.0,301
3295,64120.0,2655
3296,64128.0,302
3297,64111.0,2655
3298,64134.0,802
3299,64133.0,630
3300,64117.0,630
3301,64132.0,690
3302,64111.0,301
3303,64127.0,1401
3304,64133.0,403
3305,64133.0,2655
3307,64128.0,650
3308,64103.0,1122
3309,64109.0,702
3310,34127.0,801
3311,64130.0,1401
3312,64130.0,630
3314,64123.0,403
3315,64123.0,801
3316,64128.0,650
3317,64129.0,301
3318,64106.0,650
3319,64111.0,650
3321,64146.0,1401
